x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
1.107,6.639,1.657,0.133,7.844,5.239,13.33,15.841,11.822,14.841
1.32,9.704,2.396,0.24,8.593,5.413,20.35,17.435,12.925,22.447
0.638,5.869,1.624,0.164,4.31,2.773,12.618,8.965,7.084,14.573
3.291,20.278,4.924,0.784,21.894,13.649,40.908,42.897,30.729,46.454
0.738,5.183,1.304,0.179,5.399,3.635,10.976,11.134,8.011,12.57
0.894,4.132,0.725,0.103,7.01,4.14,8.68,13.957,9.567,10.381
3.206,22.541,6.359,0.968,20.27,13.715,45.091,40.324,31.212,52.812
1.03,5.445,0.856,0.057,8.069,4.76,11.112,16.138,10.465,11.592
3.265,22.908,6.219,0.936,20.285,13.96,46.329,40.353,31.503,53.196
1.647,12.421,3.486,0.459,9.823,7.491,24.912,20.595,16.914,28.786
1.256,9.795,2.963,0.403,7.958,5.449,20.186,16.304,12.928,23.017
1.869,11.28,2.567,0.342,13.18,8.004,22.988,25.717,17.568,26.02
1.616,9.439,2.074,0.279,11.431,7.285,19.213,22.035,16.453,22.036
2.993,21.693,6.101,0.954,18.502,12.731,44.142,36.85,28.895,51.614
0.768,5.917,1.511,0.146,5.548,3.951,12.73,10.694,9.379,14.599
0.535,3.714,0.875,0.114,3.587,2.442,7.891,7.11,6.011,8.921
1.402,9.03,2.199,0.201,9.649,6.157,18.883,19.191,13.814,20.427
2.821,16.233,3.758,0.62,19.53,11.579,32.888,37.929,25.555,37.552
1.379,9.918,2.861,0.349,9.047,6.432,20.233,17.727,14.655,23.018
1.163,7.673,2.024,0.253,7.771,5.025,15.739,15.24,11.875,17.865
0.253,3.558,0.992,0.016,1.691,1.178,7.453,3.34,3.075,7.87
0.247,1.903,0.4,0.021,2.498,1.355,4.781,4.801,2.925,5.855
1.715,12.243,3.461,0.432,11.068,7.81,24.693,21.758,18.272,28.675
1.017,3.622,0.152,0.025,8.034,4.735,7.988,15.981,9.989,8.661
2.422,15.499,3.912,0.584,16.382,10.049,31.562,32.235,22.305,36.318
1.384,7.463,1.363,0.128,10.536,6.001,15.913,20.05,13.482,16.87
3.054,20.22,5.246,0.773,19.291,13.104,41.412,39.067,29.138,47.793
1.809,13.936,3.939,0.573,11.06,7.615,28.412,22.21,18.194,32.979
1.02,8.419,2.196,0.297,6.372,4.6,17.08,13.141,10.727,19.659
1.36,7.601,1.702,0.283,9.4,6.248,15.863,18.906,13.796,18.004
2.052,16.158,4.657,0.61,12.059,9.088,33.289,24.647,20.531,38.248
1.071,7.229,1.776,0.211,7.014,4.917,14.793,14.016,11.023,16.665
0.896,6.266,1.414,0.23,6.217,3.943,13.418,12.876,9.232,15.75
3.044,21.08,5.489,0.912,19.198,12.938,42.63,38.138,29.192,49.026
3.23,20.192,5.1,0.819,20.785,13.426,40.691,41.616,29.403,47.184
2.788,17.886,4.613,0.716,18.477,11.737,36.68,36.111,25.819,42.325
1.433,9.029,1.967,0.28,9.563,5.987,18.323,19.002,13.289,20.736
2.988,19.691,5.318,0.859,19.361,12.926,39.808,38.422,29.317,46.492
1.24,7.451,1.66,0.212,8.664,5.497,15.685,17.548,11.894,18.047
3.035,20.492,5.447,0.866,18.949,12.544,41.673,37.994,28.431,48.434
1.04,8.168,2.204,0.279,6.227,4.738,16.638,12.982,11.114,19.208
1.56,11.308,3.175,0.478,10.114,6.52,22.684,20.695,14.758,26.732
0.752,4.986,1.306,0.181,5.082,3.623,10.883,9.892,8.898,12.612
1.891,12.079,2.732,0.361,12.773,8.049,24.363,25.355,18.31,27.138
2.889,20.684,5.832,0.911,18.015,12.14,42.342,35.808,28.03,49.2
2.842,20.933,5.743,0.895,17.277,12.066,41.883,34.872,27.861,48.321
2.032,12.177,3.025,0.41,13.252,8.91,24.785,26.522,20.329,28.288
1.055,6.456,1.435,0.127,7.746,5.04,12.93,15.368,11.627,14.175
3.483,21.923,5.716,0.858,22.674,14.419,44.674,45.098,32.335,51.171
2.944,20.489,5.646,0.823,17.911,11.815,41.064,36.376,26.953,47.112
0.907,5.332,1.131,0.085,6.591,4.472,11.645,13.423,9.584,12.34
1.612,11.924,3.416,0.524,9.496,7.269,24.807,19.781,16.619,28.558
2.554,16.287,4.04,0.598,16.43,10.947,33.347,32.358,24.148,37.624
0.801,4.084,0.824,0.029,6.549,3.76,9.123,12.289,8.278,9.517
0.892,6.656,1.571,0.169,5.593,4.269,13.771,11.136,9.936,15.085
0.994,5.332,1.102,0.151,7.633,4.665,11.2,14.898,10.422,12.299
2.442,17.232,4.589,0.698,15.56,10.711,35.221,31.475,24.086,40.313
1.489,10.813,2.74,0.317,9.636,6.828,22.582,19.55,15.214,25.596
3.572,23.369,5.833,0.916,22.931,15.198,47.39,45.495,33.813,54.625
0.679,4.436,0.988,0.032,5.143,3.477,9.077,9.767,7.881,10.207
0.654,4.326,0.91,0.107,4.357,3.2,9.126,8.861,7.776,9.892
1.936,13.085,3.319,0.547,12.347,8.33,26.445,24.482,18.322,30.696
3.085,21.17,5.537,0.893,19.564,12.553,42.872,39.188,28.018,49.948
2.023,13.985,3.697,0.475,12.553,8.651,28.16,25.336,19.788,31.956
2.061,14.762,4.154,0.684,12.841,8.619,29.687,25.951,19.862,34.863
2.092,13.779,3.271,0.431,14.114,8.812,28.531,27.902,19.386,31.966
2.316,15.341,4.012,0.531,14.653,9.565,30.816,29.74,21.753,34.945
2.82,19.539,5.332,0.827,17.754,11.878,39.338,35.104,26.954,45.96
1.888,13.626,3.913,0.561,11.758,7.647,27.989,24.155,17.771,32.694
2.065,14.258,3.631,0.52,13.538,9.113,28.592,27.369,21.017,32.689
2.867,20.02,5.466,0.812,18.152,12.44,40.423,36.404,28.118,46.114
1.465,8.211,1.475,0.183,10.564,6.463,16.955,21.068,14.195,18.933
3.288,21.848,5.806,0.81,21.457,13.931,43.951,42.696,31.155,50.436
0.582,4.002,1.038,0.122,3.633,2.892,8.419,7.632,6.721,9.988
0.465,3.643,0.915,0.121,2.812,1.984,7.651,6.573,5.03,8.709
3.042,18.429,4.617,0.766,19.862,12.527,37.832,39.111,28.158,43.439
1.088,9.924,2.84,0.33,6.702,4.471,20.838,13.627,11.131,23.198
1.392,7.441,1.417,0.157,10.549,6.327,15.391,20.016,13.432,16.806
2.019,13.472,3.652,0.506,13.227,8.479,27.195,26.632,19.24,31.392
0.91,5.725,1.121,0.121,6.386,3.797,11.86,13.188,8.805,12.736
2.997,20.911,5.687,0.869,19.161,12.954,42.431,38.287,28.997,49.13
0.874,4.832,1.085,0.09,6.532,4.072,10.504,12.937,9.113,11.799
2.358,14.344,3.386,0.459,16.092,10.065,29.672,32.207,21.845,33.161
1.173,8.682,2.568,0.306,7.183,5.089,18.029,14.769,11.646,20.256
0.866,5.84,1.223,0.126,6.496,4.105,11.856,12.725,8.964,12.907
3.446,23.697,6.193,0.872,21.917,14.639,47.771,43.946,33.279,54.533
2.325,15.744,4.303,0.626,14.798,9.451,32.011,29.82,21.953,36.643
3.047,20.425,5.416,0.886,19.849,12.733,41.395,39.137,28.782,48.174
1.098,4.802,0.638,0.06,8.827,4.633,9.928,16.544,10.086,10.96
2.895,19.609,5.361,0.767,18.348,12.4,39.985,36.308,28.166,46.122
1.154,7.43,1.897,0.302,8.163,5.288,15.103,16.433,11.802,18.033
0.147,3.692,1.134,0.027,0.404,0.817,7.453,1.28,2.822,8.309
2.653,15.836,3.607,0.557,18.307,10.671,31.847,36.225,23.403,36.302
3.609,23.425,6.273,0.974,23.476,15.072,46.974,46.21,34.275,54.619
2.042,13.181,3.503,0.57,13.05,8.254,27.291,26.337,19.177,31.91
3.068,21.256,5.737,0.933,18.919,13.105,42.928,38.11,29.576,50.064
1.1,6.55,1.575,0.255,7.29,5.295,13.444,14.324,11.984,15.827
1.624,11.414,2.981,0.41,10.322,7.428,23.017,20.407,16.806,26.375
3.393,22.297,5.626,0.81,21.976,14.308,44.808,43.29,32.078,51.39
1.608,13.192,3.923,0.536,9.295,7.215,27.178,19.61,16.41,31.287
1.189,9.901,2.904,0.367,7.35,5.187,20.641,15.586,11.962,23.698
0.915,6.731,1.983,0.194,5.738,4.075,13.467,11.945,9.693,15.477
0.223,3.098,1.031,0.066,1.461,0.899,6.308,3.657,2.518,7.746
0.741,5.627,1.357,0.137,5.206,3.747,11.447,10.164,9.018,12.622
1.158,7.856,1.903,0.253,8.02,5.022,15.717,15.84,11.387,17.711
3.413,21.778,5.425,0.887,22.675,13.891,44.138,45.218,30.973,50.504
1.368,9.618,2.675,0.333,8.947,6.012,20.095,17.853,13.415,22.827
1.58,9.888,2.278,0.288,11.318,6.977,20.58,21.864,15.691,23.58
2.062,14.24,3.936,0.62,12.93,8.902,29.245,26.317,19.853,33.646
2.299,16.042,4.389,0.726,14.746,9.392,33.037,29.803,21.444,38.915
1.968,14.231,4.077,0.52,12.1,8.462,29.004,24.13,19.294,33.412
0.762,7.309,2.185,0.233,4.741,3.699,15.096,9.612,9.128,16.89
0.847,7.548,2.143,0.256,5.591,4.152,15.829,11.869,9.893,18.439
2.087,13.432,3.183,0.427,14.194,8.918,27.431,28.375,20.259,30.533
2.933,19.123,4.703,0.736,19.731,11.89,38.555,38.458,27.058,43.942
2.276,13.761,3.292,0.495,15.881,10.028,27.793,31.602,22.569,32.022
1.703,12.003,3.299,0.424,10.488,7.125,24.035,21.384,16.615,27.132
1.778,10.929,2.582,0.374,12.613,7.782,22.437,25.131,17.012,25.709
1.993,15.098,4.501,0.605,11.737,8.468,30.783,24.453,19.646,35.501
0.631,3.816,0.513,0.074,5.012,2.84,8.226,10.269,6.412,9.231
1.759,9.613,1.875,0.259,12.814,7.19,19.699,24.818,16.241,21.735
2.997,22.393,6.596,0.939,17.701,12.035,45.512,35.89,27.834,52.854
0.579,3.816,0.85,0.036,4.463,2.461,8.622,8.457,5.792,9.671
0.502,3.848,0.904,0.129,3.655,2.182,7.985,7.956,5.104,9.463
3.779,24.266,6.375,0.945,24.138,15.92,49.079,47.684,35.105,56.221
3.48,22.594,5.897,0.885,22.748,14.287,45.325,45.041,32.156,51.933
0.875,4.655,0.534,0.071,6.51,4.404,9.886,12.488,9.565,11.254
2.814,17.915,4.419,0.663,18.735,11.978,36.207,37.525,26.747,41.305
3.742,24.616,6.244,0.942,24.437,15.658,50.066,47.98,34.598,57.502
1.179,5.045,0.646,0.074,8.812,5.048,10.237,16.791,11.274,11.201
2.383,14.922,3.507,0.464,16.139,10.252,29.886,31.698,23.069,33.388
3.465,23.343,6.432,0.979,22.019,14.599,46.696,43.857,32.603,53.604
3.412,23.664,6.639,0.948,20.778,14.011,47.376,42.078,31.528,54.521
2.881,19.781,5.163,0.85,18.717,11.575,40.236,36.829,26.211,46.397
2.736,19.515,5.578,0.897,16.568,11.555,39.3,33.476,26.332,45.895
3.011,19.925,5.086,0.75,19.538,12.655,40.223,38.658,28.543,45.494
2.35,18.229,5.211,0.773,13.809,9.609,36.842,28.415,22.622,42.545
0.853,6.307,1.59,0.25,5.472,3.666,12.699,11.596,8.199,14.765
0.779,5.011,1.252,0.083,5.865,4.022,10.891,11.204,8.976,12.063
1.454,11.064,2.895,0.367,9.643,6.737,22.421,19.384,15.459,25.773
1.374,7.799,1.747,0.228,9.247,5.833,16.028,18.471,13.17,17.732
2.08,14.072,3.574,0.438,14.001,8.453,28.525,27.26,18.761,32.459
2.911,20.582,5.891,0.954,18.322,11.757,42.081,36.832,26.813,49.681
0.397,2.141,0.469,0.044,3.313,1.831,4.601,6.444,4.667,5.67
2.736,17.992,4.532,0.749,17.742,11.092,36.767,34.836,24.884,42.867
1.859,11.768,3.044,0.445,11.982,7.858,23.707,24.31,17.842,27.475
1.799,13.861,4.044,0.559,10.858,7.291,28.179,22.486,17.337,32.841
1.43,8.315,1.631,0.205,9.832,5.82,16.914,19.769,12.962,19.291
2.413,16.866,4.465,0.719,15.571,10.58,34.296,30.622,23.773,40.103
1.605,9.913,2.19,0.36,10.823,6.84,19.927,21.604,15.477,23.257
2.522,19.575,5.864,0.837,14.749,10.788,39.953,30.053,24.959,45.84
0.868,7.326,2.114,0.256,5.268,3.785,15.263,10.736,9.505,17.25
2.82,20.093,5.401,0.837,17.629,11.329,40.58,35.53,25.453,46.517
2.306,16.165,4.615,0.718,13.989,10.123,32.337,28.498,23.276,37.951
1.858,13.844,3.895,0.542,11.756,7.768,28.461,23.999,17.97,32.699
0.902,5.658,1.104,0.073,6.135,4.3,11.842,12.124,9.31,13.315
1.307,7.501,1.339,0.189,9.302,6.166,15.394,17.925,13.783,17.432
1.488,9.681,2.234,0.226,10.188,6.787,19.722,19.969,15.493,22.063
2.387,14.619,3.66,0.502,16.116,10.023,29.278,32.166,22.438,32.958
1.48,7.357,1.37,0.19,10.882,6.615,14.795,21.612,14.724,16.879
0.62,5.529,1.567,0.128,3.743,3.206,11.794,8.316,8.109,13.19
2.907,18.152,4.67,0.676,19.221,11.673,36.874,38.155,25.94,42.204
2.933,22.778,6.554,0.943,17.767,12.03,46.55,35.881,27.708,54.059
1.623,9.73,2.296,0.33,10.703,6.875,20.001,21.108,15.816,23.23
3.613,23.397,5.921,0.884,23.905,14.581,47.376,47.617,32.259,54.053
2.174,14.775,3.681,0.536,14.227,8.719,29.758,28.621,19.818,33.945
2.661,17.44,4.273,0.622,17.387,11.593,35.643,35.016,25.476,40.234
2.646,18.513,5.026,0.683,16.489,11.231,37.482,33.219,25.586,42.845
1.637,9.396,2.084,0.254,11.778,7.124,19.318,22.816,16.286,21.812
1.794,14.558,4.162,0.56,11.013,7.952,29.578,21.948,18.785,34.091
1.975,14.404,3.936,0.505,12.813,8.087,29.129,25.972,18.192,33.445
1.272,7.751,1.692,0.216,9.05,5.732,15.95,18.054,12.987,17.616
0.598,5.318,1.386,0.147,4.168,3.112,11.342,8.632,7.574,12.738
2.946,22.295,6.628,0.973,17.22,12.069,45.004,34.78,27.923,51.886
2.195,15.124,3.923,0.526,13.796,9.636,30.709,27.582,21.383,35.005
2.598,18.903,5.366,0.785,15.44,10.536,37.907,31.679,24.045,44.129
1.503,10.169,2.803,0.364,9.593,6.095,20.704,18.904,14.102,23.544
1.439,11.742,3.621,0.439,8.279,5.948,24.14,17.427,14.03,27.638
2.995,21.05,5.651,0.789,19.225,12.728,42.423,38.188,28.528,48.456
0.497,4.043,0.997,0.136,3.744,2.558,8.252,7.865,6.095,9.669
3.336,22.539,6.155,0.995,20.581,14.014,45.131,41.058,31.286,52.334
2.916,18.011,4.499,0.641,19.696,12.099,36.336,38.828,26.919,40.933
3.335,22.374,5.697,0.8,21.127,13.709,44.942,42.487,31.185,51.086
1.378,9.56,2.373,0.392,8.772,5.721,19.888,18.213,12.853,23.072
0.919,6.473,1.6,0.194,6.232,3.923,13.306,13.066,9.447,14.933
1.702,10.912,2.826,0.462,11.713,7.776,22.586,23.228,17.514,26.537
2.172,14.754,3.936,0.642,13.512,9.085,29.529,27.669,21.09,35.01
3.382,21.162,5.392,0.812,22.134,13.575,42.983,44.06,30.215,48.761
1.062,5.938,0.985,0.146,7.763,4.685,12.814,15.183,10.327,14.314
2.804,21.526,6.216,0.889,16.44,11.327,43.148,33.494,25.779,50.109
2.074,12.609,3.048,0.368,13.995,9.114,25.424,27.945,20.729,28.166
2.035,12.538,2.839,0.36,14.253,8.368,25.621,27.645,18.653,28.924
3.121,20.693,5.168,0.839,20.092,12.778,42.308,39.925,28.159,48.351
2.338,16.17,4.537,0.629,14.346,9.642,32.674,28.987,22.383,37.737
2.702,16.976,4.399,0.616,17.832,11.451,34.855,34.963,26.087,39.651
1.553,9.15,2.002,0.201,11.411,7.046,18.442,21.872,15.408,19.907
1.94,13.067,3.269,0.482,12.268,8.01,26.779,24.852,17.784,30.514
0.999,6.649,1.447,0.083,6.728,4.846,14.271,13.752,11.253,14.896
3.052,20.96,5.705,0.867,19.593,13.206,42.785,39.29,29.382,49.159
3.676,24.194,6.483,0.986,23.75,15.159,49.092,47.249,33.967,56.35
0.746,4.849,1.164,0.059,5.23,3.512,10.12,10.485,7.751,10.88
2.012,10.704,2.276,0.34,14.323,8.926,22.217,27.856,19.281,24.951
1.35,10.775,3.103,0.447,7.703,5.625,22.117,15.79,13.178,25.653
1.194,8.094,2.056,0.288,7.696,5.38,16.871,16.057,12.172,19.592
2.466,18.069,4.985,0.785,15.473,10.403,36.378,31.474,23.391,42.822
2.369,17.255,4.984,0.672,14.959,9.534,34.538,29.72,21.801,39.893
2.686,17.523,4.622,0.633,17.46,11.7,35.373,34.459,26.661,39.862
2.813,21.368,6.003,0.887,16.808,12.024,42.795,34.276,27.28,49.646
1.521,9.649,2.272,0.337,10.667,6.76,19.567,20.757,15.358,22.899
1.94,10.973,2.53,0.365,13.296,7.774,22.175,26.113,17.275,25.343
1.484,10.863,2.872,0.365,9.043,6.71,21.811,18.833,15.521,25.313
0.578,4.567,1.135,0.131,3.612,2.594,9.582,7.482,6.364,10.736
2.8,20.017,5.796,0.858,16.878,11.806,40.567,33.949,26.612,46.707
1.102,9.144,2.881,0.354,5.964,4.524,18.608,12.566,10.593,21.803
1.544,12.244,3.422,0.491,9.291,6.307,24.929,19.406,14.496,29.27
1.828,14.49,4.07,0.553,10.885,7.411,29.281,22.021,17.345,33.742
2.643,19.513,5.471,0.765,15.97,11.488,39.757,32.089,26.702,45.446
3.549,24.375,6.474,0.938,21.994,14.251,49.639,44.22,31.925,57.006
3.121,18.524,4.482,0.729,21.305,13.027,37.897,41.909,28.91,43.79
1.523,10.164,2.448,0.27,10.554,6.928,21.12,20.631,15.453,23.745
2.166,14.391,3.512,0.429,14.271,8.883,29.323,28.243,20.238,32.818
2.183,14.628,3.635,0.495,14.074,9.307,29.997,27.675,21.429,34.014
1.123,6.89,1.755,0.152,7.629,4.975,14.251,15.474,11.38,16.095
2.52,16.835,4.431,0.59,15.923,10.833,34.229,31.8,24.519,38.399
2.653,19.268,5.58,0.827,16.323,11.17,38.942,33.102,25.708,44.844
1.302,7.822,1.664,0.271,9.528,5.422,16.634,18.56,12.566,18.957
2.867,20.958,5.833,0.843,17.792,12.007,42.055,36.278,27.054,48.691
3.1,20.986,5.751,0.942,19.718,12.68,42.405,39.727,28.659,49.145
0.718,4.05,0.511,0.013,5.891,2.943,8.975,11.438,6.778,9.189
3.484,22.82,5.989,0.861,22.795,14.172,46.268,45.264,31.552,52.796
3.233,21.634,5.797,0.889,21.034,12.963,44.031,42.113,29.331,50.93
1.714,9.289,2.055,0.298,12.498,7.628,18.644,24.593,16.469,21.095
2.825,17.769,4.336,0.665,18.721,11.829,35.847,36.639,26.224,41.058
1.123,5.326,0.689,0.103,8.966,5.391,11.586,17.564,11.657,13.247
1.844,12.741,3.459,0.478,11.693,7.896,26.368,23.934,17.71,30.29
3.111,21.839,6.014,0.921,19.753,13.186,44.619,39.298,30.202,51.876
3.147,19.842,4.752,0.779,21.263,13.236,39.956,42.02,29.764,46.077
0.696,5.084,1.208,0.165,4.506,3.547,10.86,9.698,7.903,12.321
1.508,7.603,1.467,0.242,11.006,6.799,16.156,21.496,15.095,18.046
1.747,11.845,2.913,0.42,11.386,7.488,24.659,22.69,17.405,28.183
2.241,15.254,4.056,0.586,14.786,9.643,31.287,29.57,21.655,36.132
3.553,22.322,5.743,0.923,23.55,14.344,45.465,46.799,32.147,52.041
2.023,11.816,2.428,0.374,14.332,8.093,24.199,27.844,18.287,27.474
2.998,21.325,5.806,0.802,18.736,12.061,42.995,37.307,27.094,49.13
1.174,8.259,1.938,0.303,8.156,4.795,17.323,15.773,11.153,19.495
3.201,22.337,5.891,0.88,20.311,13.128,44.765,40.78,30.168,51.264
2.313,17.838,5.408,0.768,13.689,9.909,36.504,27.501,23.092,42.14
1.353,7.694,1.458,0.169,9.646,5.713,16.266,19.476,13.101,18.099
2.51,16.308,3.985,0.57,16.992,10.055,33.29,33.173,22.837,38.162
1.257,8.634,1.959,0.294,8.832,5.722,17.837,17.227,13.054,20.214
3.029,21.506,5.745,0.876,18.836,12.911,43.17,38.224,29.416,50.265
2.73,16.935,4.04,0.626,18.193,11.516,34.46,35.985,25.758,39.614
2.957,20.173,5.176,0.844,19.442,12.376,40.407,38.672,27.647,47.134
1.974,11.414,2.567,0.41,13.521,8.848,23.48,26.718,19.21,26.722
0.659,4.225,1.122,0.133,4.746,3.277,8.494,9.236,7.439,9.714
2.611,16.524,4.164,0.682,16.738,11.443,34.035,33.16,25.438,39.054
3.809,24.422,6.445,0.961,24.102,15.758,49.003,48.519,34.877,56.633
2.537,17.594,4.763,0.788,16.296,10.696,35.326,32.08,23.968,41.034
2.469,16.621,4.458,0.649,15.723,10.335,33.53,31.469,23.473,38.704
1.861,10.675,2.318,0.314,13.411,7.926,22.249,25.704,17.79,24.897
1.898,10.623,2.338,0.361,13.531,7.785,21.781,26.448,16.847,24.963
2.462,17.45,4.922,0.713,15.055,10.798,35.454,30.765,24.685,40.823
0.451,3.764,0.88,0.144,3.706,2.03,7.63,7.859,4.503,9.22
1.476,11.469,3.048,0.433,9.73,5.998,23.185,19.705,13.974,26.932
2.643,18.146,5.045,0.695,16.507,11.468,36.479,33.289,26.075,42.164
1.036,9.145,2.653,0.334,5.975,5,19.139,12.549,11.492,22.163
2.361,14.767,3.791,0.521,15.98,10.262,30.495,31.666,22.88,34.753
1.039,7.435,1.834,0.206,7.165,4.56,15.224,14.421,10.045,17.588
1.55,10.623,2.801,0.342,10.595,7.08,21.507,21.292,15.829,23.916
2.786,17.665,4.298,0.618,18.956,11.439,36.144,37.39,25.683,41.062
2.631,20.442,6.106,0.858,15.358,10.749,41.019,31.732,24.681,47.86
3.731,25.034,6.763,0.989,23.559,15.592,50.892,46.842,35.163,57.893
3.462,23.63,6.158,0.963,22.239,14.414,47.703,44.682,32.795,54.84
3.006,19.913,5.421,0.752,18.827,12.286,40.086,37.917,27.509,45.958
2.874,18.781,4.818,0.667,18.448,12.278,38.464,37.176,27.02,43.803
2.736,17.751,4.687,0.686,17.811,11.102,36.24,35.525,24.634,41.432
1.131,5.666,1.081,0.056,8.423,4.754,12.019,16.495,11.037,12.568
1.351,8.086,1.973,0.188,9.715,6.199,16.362,19.319,13.825,18.568
1.671,8.734,1.824,0.238,12.457,6.91,17.924,24.179,14.773,20.152
2.276,15.836,4.142,0.526,14.633,9.647,32.652,29.709,22.001,37.037
1.511,8.985,1.968,0.201,10.581,6.749,18.16,20.78,14.808,20.333
3.462,23.972,6.445,0.917,22.191,14.424,48.073,44.198,32.212,54.786
1.717,11.262,2.647,0.3,11.725,7.061,22.68,23.663,16.06,25.732
2.195,15.12,3.911,0.49,14.535,9.332,30.712,29.345,20.945,34.546
2.207,15.066,3.839,0.603,14.524,8.847,30.333,29.356,19.867,35.231
2.038,15.45,4.281,0.602,12.03,8.448,31.014,24.215,19.42,35.395
2.414,15.789,3.853,0.567,16.031,9.915,32.402,31.483,22.159,37.341
3.649,24.269,6.595,0.945,22.957,14.613,49.156,45.471,32.947,56.727
2.251,13.44,3.168,0.486,15.253,9.786,27.59,30.582,21.845,31.531
1.982,13.355,3.288,0.521,13.031,8.493,27.636,25.705,18.949,31.918
0.945,8.091,2.289,0.255,5.638,4.29,17.112,11.506,10.544,18.942
0.924,5.521,1.139,0.035,6.962,3.879,11.439,14.032,9.005,12.483
1.954,12.877,3.364,0.407,13.194,7.859,26.521,26.458,18.064,30.232
3.17,21.877,6.122,0.969,19.447,13.079,44.314,39.659,30.06,51.932
1.579,11.841,3.538,0.489,9.819,6.94,24.129,20.163,16.24,28.17
2.299,16.161,4.575,0.632,14.77,9.466,32.486,29.97,21.791,37.33
3.257,20.898,5.511,0.918,21.394,13.386,42.448,41.944,30.078,49.161
1.086,5.014,0.594,0.066,8.343,4.569,10.192,16.608,10.003,10.728
1.117,8.584,2.367,0.344,6.826,5.233,18.008,13.746,12.24,21.258
1.531,9.222,2.183,0.354,10.297,6.464,18.67,20.156,14.152,21.322
1.765,12.96,3.787,0.512,10.54,7.649,26.14,21.239,17.286,30.055
1.828,13.592,3.738,0.567,11.359,7.339,28.059,23.083,16.852,32.316
3.865,25.191,6.453,0.981,25.046,15.795,50.632,49.834,35.012,57.685
2.188,15.064,4.012,0.515,14.12,9.081,30.415,28.061,21.024,34.807
1.072,6.756,1.279,0.093,7.92,4.911,14.385,15.9,11.427,15.251
1.491,8.312,1.829,0.179,10.481,6.227,16.923,20.317,13.393,18.416
3.657,22.502,5.754,0.953,24.355,15.052,45.161,48.198,33.048,52.426
2.205,12.907,2.793,0.442,15.293,8.996,25.93,29.877,20.033,29.975
2.749,19.059,5.316,0.744,17.07,11.18,38.635,34.738,25.392,44.317
1.543,10.716,2.692,0.406,9.719,6.974,21.431,19.623,16.105,24.375
1.51,10.733,2.657,0.326,10.093,6.391,21.983,19.812,14.971,24.78
0.66,6.303,2.15,0.201,3.885,2.975,12.671,7.938,7.11,14.939
1.593,9.266,2.043,0.339,10.969,7.034,18.848,22.078,15.442,21.338
2.756,20.211,5.723,0.833,16.636,11.978,41.034,33.615,27.275,47.828
3.316,21.893,5.735,0.896,21.086,14.237,44.048,42.327,31.814,50.404
1.092,5.454,0.789,0.065,8.182,4.607,11.386,16.541,10.052,12.132
1.504,9.582,2.32,0.282,9.751,6.966,19.835,20.1,15.26,21.825
2.688,18.018,4.515,0.627,17.22,11.335,36.99,34.14,25.725,41.815
1.743,13.972,4.013,0.58,10.448,7.091,28.35,21.816,17.165,32.524
2.057,12.527,3.112,0.372,14.221,9.16,25.269,27.621,20.166,27.878
2.815,19.245,5.137,0.713,17.556,11.48,38.633,35.533,26.358,43.72
0.145,1.792,0.375,0.046,1.016,1.402,4.406,2.702,3.506,5.167
0.365,2.389,0.199,0.003,3.559,1.903,5.454,7.064,4.425,6.422
1.295,7.949,1.773,0.284,8.753,5.19,16.317,17.083,11.98,18.999
1.976,13.023,3.211,0.488,13.237,8.064,26.785,26.613,18.543,30.519
0.348,3.328,0.959,0.059,2.011,1.747,7.468,4.958,4.885,8.356
2.479,14.881,3.532,0.525,17.261,10.837,30.427,34.249,23.68,34.49
1.371,10.413,2.87,0.338,9.075,6.438,21.133,18.345,15.17,23.799
3.625,23.259,5.972,0.954,23.484,14.848,46.801,47.043,32.773,54.213
2.825,19.509,5.196,0.701,18.372,12.152,39.232,36.532,27.574,44.853
3.098,23.14,6.458,0.949,19.034,12.494,46.92,38.679,29.112,53.904
1.6,12.781,3.625,0.45,9.398,7.095,25.662,19.325,16.573,29.598
2.737,21.625,6.215,0.895,16.665,11.407,43.519,33.738,26.549,50.217
2.498,18.727,5.528,0.758,15.207,10.131,37.971,30.712,23.32,44.2
3.156,20.28,4.996,0.804,20.549,12.795,41.007,40.68,28.77,47.1
2.966,20.971,5.841,0.91,18.525,12.235,42.479,37.472,27.902,48.947
0.797,5.094,1.274,0.151,5.204,3.831,11.137,11.021,8.303,12.66
1.726,11.86,3.138,0.4,11.107,7.502,24.368,22.718,16.925,27.371
3.206,21.874,5.966,0.833,19.941,13,44.266,40.165,29.921,50.447
1.963,16.469,4.812,0.641,11.75,8.362,33.392,24.417,19.97,38.759
2.855,18.49,4.761,0.773,18.705,12.31,37.61,37.167,27.853,43.305
3.141,19.847,4.911,0.74,20.336,13.561,40.577,40.448,30.017,46.355
2.657,17.206,4.168,0.565,17.112,11.331,34.616,33.699,24.83,38.814
0.964,6.699,1.469,0.199,7.224,4.173,14.235,14.517,9.516,16.453
1.382,9.316,2.434,0.298,9.379,6.329,18.887,18.254,14.806,21.665
1.663,8.859,1.844,0.282,12.297,7.142,18.601,23.524,15.368,21.272
2.113,14.38,3.754,0.604,13.935,9.25,29.517,27.711,21.332,34.202
3.049,23.304,6.609,0.971,17.889,13.15,46.936,36.402,30.053,54.499
2.368,17.249,4.98,0.731,14.445,9.643,34.717,29.759,22.77,39.988
